"","V1"
"GeorgeWBush-2_40",8
"GeorgeWBush-2_41",14
"GeorgeWBush-2_42",14
"GeorgeWBush-2_43",14
"GeorgeWBush-2_44",14
"GeorgeWBush-2_45",14
"GeorgeWBush-2_46",14
"GeorgeWBush-2_47",14
"GeorgeWBush-2_48",2
"GeorgeWBush-2_49",4
"GeorgeWBush-2_50",6
"GeorgeWBush-2_51",6
"GeorgeWBush-2_52",14
"GeorgeWBush-2_53",14
"GeorgeWBush-2_54",8
"GeorgeWBush-2_55",14
"GeorgeWBush-2_56",9
"GeorgeWBush-2_57",9
"GeorgeWBush-2_58",14
"GeorgeWBush-2_59",2
"GeorgeWBush-2_60",9
"GeorgeWBush-2_61",9
"GeorgeWBush-2_62",9
"GeorgeWBush-2_63",9
"GeorgeWBush-2_64",13
"GeorgeWBush-2_65",13
"GeorgeWBush-2_66",14
"GeorgeWBush-2_67",14
"GeorgeWBush-2_68",14
"GeorgeWBush-2_69",14
"GeorgeWBush-2_70",14
"GeorgeWBush-2_71",14
"GeorgeWBush-2_72",3
"GeorgeWBush-2_73",3
"GeorgeWBush-2_74",3
"GeorgeWBush-2_75",3
"GeorgeWBush-2_76",6
"GeorgeWBush-2_77",14
"GeorgeWBush-2_78",14
"GeorgeWBush-2_79",14
"GeorgeWBush-2_80",14
"GeorgeWBush-2_81",14
"GeorgeWBush-2_82",6
"GeorgeWBush-2_83",6
"GeorgeWBush-2_84",14
"GeorgeWBush-2_85",14
"GeorgeWBush-2_86",14
"GeorgeWBush-2_87",13
"GeorgeWBush-2_88",14
"GeorgeWBush-2_89",14
"GeorgeWBush-2_90",14
"GeorgeWBush-2_91",14
"GeorgeWBush-2_92",14
"GeorgeWBush-2_93",14
"GeorgeWBush-2_94",14
"GeorgeWBush-2_95",14
"GeorgeWBush-2_96",6
"GeorgeWBush-2_97",6
"GeorgeWBush-2_98",6
"GeorgeWBush-2_99",13
"GeorgeWBush-2_100",13
"GeorgeWBush-2_101",9
"GeorgeWBush-2_102",13
"BarackObama-1_2",13
"BarackObama-1_3",13
"BarackObama-1_4",13
"BarackObama-1_5",13
"BarackObama-1_6",13
"BarackObama-1_7",14
"BarackObama-1_8",3
"BarackObama-1_9",3
"BarackObama-1_10",1
"BarackObama-1_11",9
"BarackObama-1_12",9
"BarackObama-1_13",12
"BarackObama-1_14",12
"BarackObama-1_15",7
"BarackObama-1_16",12
"BarackObama-1_17",14
"BarackObama-1_18",14
"BarackObama-1_19",13
"BarackObama-1_20",3
"BarackObama-1_21",14
"BarackObama-1_22",14
"BarackObama-1_23",14
"BarackObama-1_24",14
"BarackObama-1_25",14
"BarackObama-1_26",14
"BarackObama-1_27",6
"BarackObama-1_28",9
"BarackObama-1_29",2
"BarackObama-1_30",14
"BarackObama-1_31",14
"BarackObama-1_32",14
"BarackObama-1_33",13
"BarackObama-1_34",13
"BarackObama-1_35",14
"BarackObama-1_36",14
"BarackObama-1_37",14
"BarackObama-1_38",2
"BarackObama-1_39",13
"BarackObama-1_40",13
"BarackObama-1_41",13
"BarackObama-1_42",13
"BarackObama-1_43",13
"BarackObama-1_44",9
"BarackObama-1_45",9
"BarackObama-1_46",12
"BarackObama-1_47",12
"BarackObama-1_48",12
"BarackObama-1_49",9
"BarackObama-1_50",2
"BarackObama-1_51",8
"BarackObama-1_52",6
"BarackObama-1_53",2
"BarackObama-1_54",2
"BarackObama-1_55",9
"BarackObama-1_56",14
"BarackObama-1_57",14
"BarackObama-1_58",1
"BarackObama-1_59",1
"BarackObama-1_60",2
"BarackObama-1_61",2
"BarackObama-1_62",12
"BarackObama-1_63",12
"BarackObama-1_64",3
"BarackObama-1_65",3
"BarackObama-1_66",14
"BarackObama-1_67",14
"BarackObama-1_68",14
"BarackObama-1_69",14
"BarackObama-1_70",14
"BarackObama-1_71",1
"BarackObama-1_72",9
"BarackObama-1_73",1
"BarackObama-1_74",9
"BarackObama-1_75",9
"BarackObama-1_76",9
"BarackObama-1_77",9
"BarackObama-1_78",3
"BarackObama-1_79",3
"BarackObama-1_80",9
"BarackObama-1_81",9
"BarackObama-1_82",9
"BarackObama-1_83",9
"BarackObama-1_84",9
"BarackObama-1_85",9
"BarackObama-1_86",9
"BarackObama-1_87",9
"BarackObama-1_88",9
"BarackObama-1_89",9
"BarackObama-1_90",14
"BarackObama-1_91",14
"BarackObama-1_92",14
"BarackObama-1_93",3
"BarackObama-1_94",14
"BarackObama-1_95",14
"BarackObama-1_96",14
"BarackObama-1_97",14
"BarackObama-1_98",9
"BarackObama-1_99",9
"BarackObama-1_100",2
"BarackObama-1_101",2
"BarackObama-1_102",9
"BarackObama-1_103",9
"BarackObama-1_104",5
"BarackObama-1_105",8
"BarackObama-1_106",14
"BarackObama-1_107",13
"BarackObama-1_108",13
"BarackObama-1_109",13
"BarackObama-1_110",14
"BarackObama-1_111",14
"BarackObama-1_112",12
"BarackObama-1_113",13
"BarackObama-1_114",14
"BarackObama-1_116",14
"BarackObama-1_118",14
"BarackObama-1_119",14
"BarackObama-1_120",14
"BarackObama-1_121",14
"BarackObama-1_122",14
"BarackObama-1_123",13
"BarackObama-1_124",13
"BarackObama-2_2",13
"BarackObama-2_3",13
"BarackObama-2_4",13
"BarackObama-2_5",13
"BarackObama-2_6",13
"BarackObama-2_7",6
"BarackObama-2_8",6
"BarackObama-2_9",13
"BarackObama-2_10",13
"BarackObama-2_11",13
"BarackObama-2_12",14
"BarackObama-2_13",14
"BarackObama-2_14",2
"BarackObama-2_15",14
"BarackObama-2_16",14
"BarackObama-2_17",14
"BarackObama-2_18",14
"BarackObama-2_19",12
"BarackObama-2_20",14
"BarackObama-2_21",2
"BarackObama-2_22",2
"BarackObama-2_23",9
"BarackObama-2_24",9
"BarackObama-2_25",9
"BarackObama-2_26",3
"BarackObama-2_27",9
"BarackObama-2_28",3
"BarackObama-2_29",14
"BarackObama-2_30",14
"BarackObama-2_31",14
"BarackObama-2_32",9
"BarackObama-2_33",14
"BarackObama-2_34",14
"BarackObama-2_35",14
"BarackObama-2_36",3
"BarackObama-2_37",2
"BarackObama-2_38",8
"BarackObama-2_39",14
"BarackObama-2_40",2
"BarackObama-2_41",14
"BarackObama-2_42",9
"BarackObama-2_43",9
"BarackObama-2_44",9
"BarackObama-2_45",3
"BarackObama-2_46",1
"BarackObama-2_47",3
"BarackObama-2_48",3
"BarackObama-2_49",14
"BarackObama-2_50",14
"BarackObama-2_51",14
"BarackObama-2_52",9
"BarackObama-2_53",9
"BarackObama-2_54",3
"BarackObama-2_55",6
"BarackObama-2_56",3
"BarackObama-2_57",3
"BarackObama-2_58",14
"BarackObama-2_59",14
"BarackObama-2_60",9
"BarackObama-2_61",9
"BarackObama-2_62",9
"BarackObama-2_63",12
"BarackObama-2_64",3
"BarackObama-2_65",3
"BarackObama-2_66",6
"BarackObama-2_67",8
"BarackObama-2_68",8
"BarackObama-2_69",3
"BarackObama-2_70",3
"BarackObama-2_71",2
"BarackObama-2_72",3
"BarackObama-2_73",14
"BarackObama-2_74",3
"BarackObama-2_75",14
"BarackObama-2_76",6
"BarackObama-2_77",14
"BarackObama-2_78",6
"BarackObama-2_79",6
"BarackObama-2_80",14
"BarackObama-2_81",14
"BarackObama-2_82",14
"BarackObama-2_83",8
"BarackObama-2_84",14
"BarackObama-2_85",14
"BarackObama-2_86",14
"BarackObama-2_87",14
"BarackObama-2_88",14
"BarackObama-2_89",3
"BarackObama-2_90",3
"BarackObama-2_91",8
"BarackObama-2_92",3
"BarackObama-2_93",3
"BarackObama-2_94",13
"BarackObama-2_95",13
"BarackObama-2_96",13
"BarackObama-2_97",13
"BarackObama-2_98",13
"BarackObama-2_99",14
"BarackObama-2_100",8
"BarackObama-2_101",8
"BarackObama-2_102",14
"BarackObama-2_103",13
"BarackObama-2_104",14
"DonaldJTrump-1_2",13
"DonaldJTrump-1_3",3
"DonaldJTrump-1_4",13
"DonaldJTrump-1_5",13
"DonaldJTrump-1_6",13
"DonaldJTrump-1_7",8
"DonaldJTrump-1_8",8
"DonaldJTrump-1_9",8
"DonaldJTrump-1_10",8
"DonaldJTrump-1_11",12
"DonaldJTrump-1_12",12
"DonaldJTrump-1_13",12
"DonaldJTrump-1_14",12
"DonaldJTrump-1_15",13
"DonaldJTrump-1_16",13
"DonaldJTrump-1_17",13
"DonaldJTrump-1_18",13
"DonaldJTrump-1_19",13
"DonaldJTrump-1_20",13
"DonaldJTrump-1_21",11
"DonaldJTrump-1_22",8
"DonaldJTrump-1_23",8
"DonaldJTrump-1_24",2
"DonaldJTrump-1_25",6
"DonaldJTrump-1_26",2
"DonaldJTrump-1_27",2
"DonaldJTrump-1_28",2
"DonaldJTrump-1_29",1
"DonaldJTrump-1_30",14
"DonaldJTrump-1_31",14
"DonaldJTrump-1_32",13
"DonaldJTrump-1_33",8
"DonaldJTrump-1_34",8
"DonaldJTrump-1_35",8
"DonaldJTrump-1_36",14
"DonaldJTrump-1_37",14
"DonaldJTrump-1_38",14
"DonaldJTrump-1_39",13
"DonaldJTrump-1_40",13
"DonaldJTrump-1_41",13
"DonaldJTrump-1_42",11
"DonaldJTrump-1_43",2
"DonaldJTrump-1_44",2
"DonaldJTrump-1_45",9
"DonaldJTrump-1_46",9
"DonaldJTrump-1_47",9
"DonaldJTrump-1_48",3
"DonaldJTrump-1_49",3
"DonaldJTrump-1_50",3
"DonaldJTrump-1_51",14
"DonaldJTrump-1_52",14
"DonaldJTrump-1_53",14
"DonaldJTrump-1_54",12
"DonaldJTrump-1_55",3
"DonaldJTrump-1_56",3
"DonaldJTrump-1_57",3
"DonaldJTrump-1_58",3
"DonaldJTrump-1_59",3
"DonaldJTrump-1_60",3
"DonaldJTrump-1_61",9
"DonaldJTrump-1_62",9
"DonaldJTrump-1_63",9
"DonaldJTrump-1_64",9
"DonaldJTrump-1_65",9
"DonaldJTrump-1_66",9
"DonaldJTrump-1_67",9
"DonaldJTrump-1_68",9
"DonaldJTrump-1_69",3
"DonaldJTrump-1_70",10
"DonaldJTrump-1_71",14
"DonaldJTrump-1_72",14
"DonaldJTrump-1_73",14
"DonaldJTrump-1_74",14
"DonaldJTrump-1_75",10
"DonaldJTrump-1_76",3
"DonaldJTrump-1_77",3
"DonaldJTrump-1_78",3
"DonaldJTrump-1_79",13
"DonaldJTrump-1_80",2
"DonaldJTrump-1_81",2
"DonaldJTrump-1_82",2
"DonaldJTrump-1_83",13
"DonaldJTrump-1_84",13
"DonaldJTrump-1_85",2
"DonaldJTrump-1_86",14
"DonaldJTrump-1_87",9
"DonaldJTrump-1_88",9
"DonaldJTrump-1_89",14
"DonaldJTrump-1_90",14
"DonaldJTrump-1_91",14
"DonaldJTrump-1_92",14
"DonaldJTrump-1_93",14
"DonaldJTrump-1_94",14
"DonaldJTrump-1_95",14
"DonaldJTrump-1_96",14
"DonaldJTrump-1_97",14
"DonaldJTrump-1_98",3
"DonaldJTrump-1_99",3
"DonaldJTrump-1_100",3
"DonaldJTrump-1_101",3
"DonaldJTrump-1_102",3
"DonaldJTrump-1_103",13
"DonaldJTrump-1_104",13
"DonaldJTrump-1_105",4
