"","V1"
"GeorgeWBush-2_40",8
"GeorgeWBush-2_41",7
"GeorgeWBush-2_42",7
"GeorgeWBush-2_43",10
"GeorgeWBush-2_44",10
"GeorgeWBush-2_45",10
"GeorgeWBush-2_46",5
"GeorgeWBush-2_47",7
"GeorgeWBush-2_48",10
"GeorgeWBush-2_49",2
"GeorgeWBush-2_50",10
"GeorgeWBush-2_51",10
"GeorgeWBush-2_52",10
"GeorgeWBush-2_53",5
"GeorgeWBush-2_54",5
"GeorgeWBush-2_55",5
"GeorgeWBush-2_56",7
"GeorgeWBush-2_57",7
"GeorgeWBush-2_58",5
"GeorgeWBush-2_59",9
"GeorgeWBush-2_60",5
"GeorgeWBush-2_61",7
"GeorgeWBush-2_62",7
"GeorgeWBush-2_63",7
"GeorgeWBush-2_64",5
"GeorgeWBush-2_65",5
"GeorgeWBush-2_66",5
"GeorgeWBush-2_67",5
"GeorgeWBush-2_68",7
"GeorgeWBush-2_69",7
"GeorgeWBush-2_70",7
"GeorgeWBush-2_71",10
"GeorgeWBush-2_72",10
"GeorgeWBush-2_73",9
"GeorgeWBush-2_74",7
"GeorgeWBush-2_75",10
"GeorgeWBush-2_76",10
"GeorgeWBush-2_77",10
"GeorgeWBush-2_78",6
"GeorgeWBush-2_79",5
"GeorgeWBush-2_80",5
"GeorgeWBush-2_81",5
"GeorgeWBush-2_82",9
"GeorgeWBush-2_83",9
"GeorgeWBush-2_84",5
"GeorgeWBush-2_85",5
"GeorgeWBush-2_86",5
"GeorgeWBush-2_87",5
"GeorgeWBush-2_88",1
"GeorgeWBush-2_89",1
"GeorgeWBush-2_90",7
"GeorgeWBush-2_91",5
"GeorgeWBush-2_92",10
"GeorgeWBush-2_93",10
"GeorgeWBush-2_94",10
"GeorgeWBush-2_95",10
"GeorgeWBush-2_96",5
"GeorgeWBush-2_97",10
"GeorgeWBush-2_98",5
"GeorgeWBush-2_99",5
"GeorgeWBush-2_100",5
"GeorgeWBush-2_101",5
"GeorgeWBush-2_102",5
"BarackObama-1_2",5
"BarackObama-1_3",5
"BarackObama-1_4",5
"BarackObama-1_5",5
"BarackObama-1_6",5
"BarackObama-1_7",10
"BarackObama-1_8",5
"BarackObama-1_9",5
"BarackObama-1_10",7
"BarackObama-1_11",7
"BarackObama-1_12",4
"BarackObama-1_13",7
"BarackObama-1_14",4
"BarackObama-1_15",5
"BarackObama-1_16",7
"BarackObama-1_17",5
"BarackObama-1_18",5
"BarackObama-1_19",5
"BarackObama-1_20",9
"BarackObama-1_21",5
"BarackObama-1_22",5
"BarackObama-1_23",5
"BarackObama-1_24",5
"BarackObama-1_25",5
"BarackObama-1_26",5
"BarackObama-1_27",9
"BarackObama-1_28",10
"BarackObama-1_29",10
"BarackObama-1_30",10
"BarackObama-1_31",10
"BarackObama-1_32",7
"BarackObama-1_33",5
"BarackObama-1_34",7
"BarackObama-1_35",5
"BarackObama-1_36",2
"BarackObama-1_37",5
"BarackObama-1_38",5
"BarackObama-1_39",5
"BarackObama-1_40",5
"BarackObama-1_41",5
"BarackObama-1_42",5
"BarackObama-1_43",5
"BarackObama-1_44",7
"BarackObama-1_45",7
"BarackObama-1_46",7
"BarackObama-1_47",7
"BarackObama-1_48",4
"BarackObama-1_49",7
"BarackObama-1_50",7
"BarackObama-1_51",2
"BarackObama-1_52",10
"BarackObama-1_53",10
"BarackObama-1_54",10
"BarackObama-1_55",7
"BarackObama-1_56",7
"BarackObama-1_57",7
"BarackObama-1_58",4
"BarackObama-1_59",4
"BarackObama-1_60",4
"BarackObama-1_61",2
"BarackObama-1_62",5
"BarackObama-1_63",4
"BarackObama-1_64",9
"BarackObama-1_65",5
"BarackObama-1_66",5
"BarackObama-1_67",5
"BarackObama-1_68",7
"BarackObama-1_69",7
"BarackObama-1_70",5
"BarackObama-1_71",4
"BarackObama-1_72",1
"BarackObama-1_73",1
"BarackObama-1_74",4
"BarackObama-1_75",7
"BarackObama-1_76",7
"BarackObama-1_77",7
"BarackObama-1_78",9
"BarackObama-1_79",7
"BarackObama-1_80",10
"BarackObama-1_81",7
"BarackObama-1_82",7
"BarackObama-1_83",7
"BarackObama-1_84",7
"BarackObama-1_85",7
"BarackObama-1_86",7
"BarackObama-1_87",7
"BarackObama-1_88",9
"BarackObama-1_89",7
"BarackObama-1_90",7
"BarackObama-1_91",5
"BarackObama-1_92",5
"BarackObama-1_93",6
"BarackObama-1_94",7
"BarackObama-1_95",7
"BarackObama-1_96",7
"BarackObama-1_97",7
"BarackObama-1_98",7
"BarackObama-1_99",7
"BarackObama-1_100",7
"BarackObama-1_101",2
"BarackObama-1_102",5
"BarackObama-1_103",6
"BarackObama-1_104",7
"BarackObama-1_105",6
"BarackObama-1_106",5
"BarackObama-1_107",5
"BarackObama-1_108",5
"BarackObama-1_109",5
"BarackObama-1_110",5
"BarackObama-1_111",5
"BarackObama-1_112",5
"BarackObama-1_113",5
"BarackObama-1_114",5
"BarackObama-1_116",5
"BarackObama-1_118",5
"BarackObama-1_119",5
"BarackObama-1_120",7
"BarackObama-1_121",7
"BarackObama-1_122",7
"BarackObama-1_123",5
"BarackObama-1_124",5
"BarackObama-2_2",5
"BarackObama-2_3",5
"BarackObama-2_4",5
"BarackObama-2_5",5
"BarackObama-2_6",5
"BarackObama-2_7",5
"BarackObama-2_8",10
"BarackObama-2_9",5
"BarackObama-2_10",5
"BarackObama-2_11",5
"BarackObama-2_12",5
"BarackObama-2_13",5
"BarackObama-2_14",5
"BarackObama-2_15",5
"BarackObama-2_16",7
"BarackObama-2_17",7
"BarackObama-2_18",7
"BarackObama-2_19",7
"BarackObama-2_20",7
"BarackObama-2_21",7
"BarackObama-2_22",9
"BarackObama-2_23",7
"BarackObama-2_24",7
"BarackObama-2_25",7
"BarackObama-2_26",4
"BarackObama-2_27",7
"BarackObama-2_28",7
"BarackObama-2_29",7
"BarackObama-2_30",7
"BarackObama-2_31",7
"BarackObama-2_32",7
"BarackObama-2_33",4
"BarackObama-2_34",5
"BarackObama-2_35",7
"BarackObama-2_36",7
"BarackObama-2_37",7
"BarackObama-2_38",7
"BarackObama-2_39",7
"BarackObama-2_40",7
"BarackObama-2_41",7
"BarackObama-2_42",7
"BarackObama-2_43",7
"BarackObama-2_44",7
"BarackObama-2_45",5
"BarackObama-2_46",9
"BarackObama-2_47",4
"BarackObama-2_48",4
"BarackObama-2_49",7
"BarackObama-2_50",5
"BarackObama-2_51",7
"BarackObama-2_52",5
"BarackObama-2_53",7
"BarackObama-2_54",2
"BarackObama-2_55",9
"BarackObama-2_56",7
"BarackObama-2_57",7
"BarackObama-2_58",5
"BarackObama-2_59",10
"BarackObama-2_60",7
"BarackObama-2_61",7
"BarackObama-2_62",7
"BarackObama-2_63",4
"BarackObama-2_64",5
"BarackObama-2_65",4
"BarackObama-2_66",4
"BarackObama-2_67",9
"BarackObama-2_68",9
"BarackObama-2_69",9
"BarackObama-2_70",5
"BarackObama-2_71",9
"BarackObama-2_72",7
"BarackObama-2_73",7
"BarackObama-2_74",7
"BarackObama-2_75",7
"BarackObama-2_76",10
"BarackObama-2_77",5
"BarackObama-2_78",5
"BarackObama-2_79",5
"BarackObama-2_80",5
"BarackObama-2_81",5
"BarackObama-2_82",5
"BarackObama-2_83",5
"BarackObama-2_84",7
"BarackObama-2_85",7
"BarackObama-2_86",7
"BarackObama-2_87",9
"BarackObama-2_88",9
"BarackObama-2_89",5
"BarackObama-2_90",8
"BarackObama-2_91",5
"BarackObama-2_92",9
"BarackObama-2_93",9
"BarackObama-2_94",5
"BarackObama-2_95",5
"BarackObama-2_96",5
"BarackObama-2_97",5
"BarackObama-2_98",5
"BarackObama-2_99",5
"BarackObama-2_100",5
"BarackObama-2_101",5
"BarackObama-2_102",5
"BarackObama-2_103",5
"BarackObama-2_104",5
"DonaldJTrump-1_2",5
"DonaldJTrump-1_3",7
"DonaldJTrump-1_4",5
"DonaldJTrump-1_5",5
"DonaldJTrump-1_6",5
"DonaldJTrump-1_7",5
"DonaldJTrump-1_8",5
"DonaldJTrump-1_9",9
"DonaldJTrump-1_10",6
"DonaldJTrump-1_11",7
"DonaldJTrump-1_12",7
"DonaldJTrump-1_13",7
"DonaldJTrump-1_14",2
"DonaldJTrump-1_15",5
"DonaldJTrump-1_16",5
"DonaldJTrump-1_17",5
"DonaldJTrump-1_18",7
"DonaldJTrump-1_19",5
"DonaldJTrump-1_20",5
"DonaldJTrump-1_21",2
"DonaldJTrump-1_22",3
"DonaldJTrump-1_23",8
"DonaldJTrump-1_24",10
"DonaldJTrump-1_25",10
"DonaldJTrump-1_26",10
"DonaldJTrump-1_27",7
"DonaldJTrump-1_28",7
"DonaldJTrump-1_29",10
"DonaldJTrump-1_30",7
"DonaldJTrump-1_31",7
"DonaldJTrump-1_32",7
"DonaldJTrump-1_33",4
"DonaldJTrump-1_34",4
"DonaldJTrump-1_35",7
"DonaldJTrump-1_36",5
"DonaldJTrump-1_37",9
"DonaldJTrump-1_38",9
"DonaldJTrump-1_39",6
"DonaldJTrump-1_40",5
"DonaldJTrump-1_41",5
"DonaldJTrump-1_42",2
"DonaldJTrump-1_43",5
"DonaldJTrump-1_44",7
"DonaldJTrump-1_45",7
"DonaldJTrump-1_46",7
"DonaldJTrump-1_47",7
"DonaldJTrump-1_48",7
"DonaldJTrump-1_49",5
"DonaldJTrump-1_50",5
"DonaldJTrump-1_51",7
"DonaldJTrump-1_52",7
"DonaldJTrump-1_53",7
"DonaldJTrump-1_54",4
"DonaldJTrump-1_55",9
"DonaldJTrump-1_56",9
"DonaldJTrump-1_57",9
"DonaldJTrump-1_58",7
"DonaldJTrump-1_59",7
"DonaldJTrump-1_60",7
"DonaldJTrump-1_61",7
"DonaldJTrump-1_62",7
"DonaldJTrump-1_63",7
"DonaldJTrump-1_64",7
"DonaldJTrump-1_65",5
"DonaldJTrump-1_66",7
"DonaldJTrump-1_67",7
"DonaldJTrump-1_68",7
"DonaldJTrump-1_69",7
"DonaldJTrump-1_70",7
"DonaldJTrump-1_71",5
"DonaldJTrump-1_72",5
"DonaldJTrump-1_73",5
"DonaldJTrump-1_74",2
"DonaldJTrump-1_75",7
"DonaldJTrump-1_76",3
"DonaldJTrump-1_77",3
"DonaldJTrump-1_78",9
"DonaldJTrump-1_79",7
"DonaldJTrump-1_80",5
"DonaldJTrump-1_81",7
"DonaldJTrump-1_82",5
"DonaldJTrump-1_83",5
"DonaldJTrump-1_84",5
"DonaldJTrump-1_85",9
"DonaldJTrump-1_86",9
"DonaldJTrump-1_87",7
"DonaldJTrump-1_88",7
"DonaldJTrump-1_89",7
"DonaldJTrump-1_90",5
"DonaldJTrump-1_91",5
"DonaldJTrump-1_92",5
"DonaldJTrump-1_93",5
"DonaldJTrump-1_94",5
"DonaldJTrump-1_95",9
"DonaldJTrump-1_96",5
"DonaldJTrump-1_97",7
"DonaldJTrump-1_98",7
"DonaldJTrump-1_99",9
"DonaldJTrump-1_100",7
"DonaldJTrump-1_101",7
"DonaldJTrump-1_102",7
"DonaldJTrump-1_103",5
"DonaldJTrump-1_104",5
"DonaldJTrump-1_105",6
